i,timesec,power_total,downconfreq,dopp_firstmoment,exp_dopp
1545,23264.75,0.053769247524822546,8410640000.0,19105.95862951201,-272896.04137039185
1546,23265.0,0.022077319639080814,8410640000.0,-2.1963293382022204,-292004.1963291168
1546,23265.25,0.06586204392232725,8410640000.0,47351.008768999716,-244650.99123096466
1546,23265.5,0.04830281834080539,8410640000.0,0.5352561719332225,-292001.4647436142
1546,23265.75,0.0787193742179629,8410640000.0,-48552.98192831564,-340554.9819278717
1547,23266.0,0.06728683544707716,8410640000.0,0.6901064123071584,-292001.3098936081
1547,23266.25,0.04955859812171361,8410640000.0,0.5704030013442791,-292001.42959690094
1547,23266.5,0.07290386189121004,8410640000.0,-59656.08552896915,-351658.0855293274
1547,23266.75,0.06182037037853295,8410640000.0,1.0024526383634529,-292000.99754714966
1548,23267.0,0.05893432672610215,8410640000.0,0.7468517482307814,-292001.2531480789
1548,23267.25,0.0582450622576215,8410640000.0,0.8952977784781562,-292001.10470199585
1548,23267.5,0.07916352892498155,8410640000.0,-58476.84177984905,-350478.84177970886
1548,23267.75,0.1069323398217692,8410640000.0,43556.92557141902,-248445.07442855835
1549,23268.0,0.03544648314034031,8410640000.0,0.40538369562136456,-292001.5946159363
1549,23268.25,0.06704527715967128,8410640000.0,1.2018741675247775,-292000.7981262207
1549,23268.5,0.05395663427625545,8410640000.0,0.9167319647352488,-292001.0832681656
1549,23268.75,0.08073045529366266,8410640000.0,18232.177511314047,-273769.8224887848
1550,23269.0,0.07193195448367389,8410640000.0,0.8643448106577237,-292001.13565540314
1550,23269.25,0.022599537019905958,8410640000.0,-2.2767648558882114,-292004.2767648697
1550,23269.5,0.06058040154534826,8410640000.0,0.7882227847553284,-292001.2117776871
1550,23269.75,0.14639706986762996,8410640000.0,0.8229749527452968,-292001.1770248413
1551,23270.0,0.03935371615678435,8410640000.0,1.3645450665160828,-292000.63545513153
1551,23270.25,0.06864201254512493,8410640000.0,28909.7672473344,-263092.2327528
1551,23270.5,0.07400416629732282,8410640000.0,-57492.35933275033,-349494.35933303833
1551,23270.75,0.0818372351459884,8410640000.0,0.8980316605665168,-292001.10196876526
1552,23271.0,0.0795493805018451,8410640000.0,63169.19456199835,-228832.8054380417
1552,23271.25,0.0896575840042372,8410640000.0,-23201.37142028938,-315203.3714199066
1552,23271.5,0.12418080580139068,8410640000.0,0.9706085880083604,-292001.02939128876
1552,23271.75,0.07651028490841254,8410640000.0,0.7690172600246926,-292001.23098278046
1553,23272.0,0.07957809085451861,8410640000.0,61490.71385491551,-230511.28614521027
1553,23272.25,0.07830045615140391,8410640000.0,0.8012659324176419,-292001.19873428345
1553,23272.5,0.07487650313754818,8410640000.0,1.0957943302776727,-292000.90420532227
1553,23272.75,0.05694147608315968,8410640000.0,0.7150084896819109,-292001.28499126434
1554,23273.0,0.022843656013800992,8410640000.0,-2.069055253357658,-292004.06905555725
1554,23273.25,0.07905944052123205,8410640000.0,0.5864731270494842,-292001.41352653503
1554,23273.5,0.033966592066612344,8410640000.0,-2.2121201893491333,-292004.21212005615
1554,23273.75,0.06267094965624948,8410640000.0,74659.33580468628,-217342.66419506073
1555,23274.0,0.052539746310950534,8410640000.0,0.6604893563356485,-292001.33951091766
1555,23274.25,0.07606666891376904,8410640000.0,-67097.66140195784,-359099.66140174866
1555,23274.5,0.06824584565204925,8410640000.0,0.8045147124482653,-292001.19548511505
1555,23274.75,0.08354242595969436,8410640000.0,0.8714208723488467,-292001.1285791397
1556,23275.0,0.07398387995175033,8410640000.0,0.8655396263754401,-292001.1344604492
1556,23275.25,0.08012968743903029,8410640000.0,-56207.26802918652,-348209.26802921295
1556,23275.5,0.1065656201827233,8410640000.0,33649.82298230138,-258352.1770181656
1556,23275.75,0.06307508265858125,8410640000.0,-52019.2497126385,-344021.24971294403
1557,23276.0,0.09060774889030346,8410640000.0,0.8127065980755712,-292001.1872930527
1557,23276.25,0.10742119476964462,8410640000.0,1.0753105932637121,-292000.9246892929
1557,23276.5,0.08025989210656123,8410640000.0,0.6014987553849701,-292001.3985013962
1557,23276.75,0.05206666820471237,8410640000.0,47331.010234763984,-244670.98976516724
1558,23277.0,0.07201913673503474,8410640000.0,0.6761852745367829,-292001.3238143921
1558,23277.25,0.058216969733459065,8410640000.0,50942.66331812057,-241059.33668231964
1558,23277.5,0.08394995591682541,8410640000.0,0.8425051077792123,-292001.157494545
1558,23277.75,0.07292507162559768,8410640000.0,42561.57104869835,-249440.42895126343
1559,23278.0,0.11455442938120927,8410640000.0,1.0612430337161676,-292000.93875694275
1559,23278.25,0.07270242310611165,8410640000.0,1.1478907266381166,-292000.8521089554
1559,23278.5,0.0655894966044463,8410640000.0,0.7728455195222698,-292001.22715473175
1559,23278.75,0.07562581570106516,8410640000.0,-54010.709485902764,-346012.7094860077
1560,23279.0,0.0665647145892276,8410640000.0,0.7605959125173779,-292001.23940372467
1560,23279.25,0.06871856011461042,8410640000.0,-57902.1385115043,-349904.1385116577
1560,23279.5,0.039553805370932824,8410640000.0,0.5075627049841831,-292001.4924373627
1560,23279.75,0.06428781910814736,8410640000.0,47822.66799931125,-244179.33200073242
1561,23280.0,0.06733439440463015,8410640000.0,1.3247119546153976,-292000.6752882004
1561,23280.25,0.07977697068235305,8410640000.0,80002.22243057104,-211999.7775697708
1561,23280.5,0.06126624191291787,8410640000.0,0.5698988625852176,-292001.43010139465
1561,23280.75,0.030669649822138607,8410640000.0,-2.327973138127839,-292004.3279733658
1562,23281.0,0.0751459927799299,8410640000.0,0.8361097615869796,-292001.16388988495
1562,23281.25,0.086844840616986,8410640000.0,34320.83830539248,-257681.16169452667
1562,23281.5,0.04633350839331334,8410640000.0,0.6385768504946575,-292001.36142349243
1562,23281.75,0.07705157541103404,8410640000.0,1.618732326588818,-292000.3812675476
1563,23282.0,0.02576338955269587,8410640000.0,-2.0896017604846864,-292004.0896015167
1563,23282.25,0.09098989905845106,8410640000.0,66646.81726884261,-225355.18273162842
1563,23282.5,0.07099806858751723,8410640000.0,75612.80322185827,-216389.19677829742
1563,23282.75,0.07548570922790372,8410640000.0,79918.4191106992,-212083.58088970184
1564,23283.0,0.0493979246343673,8410640000.0,0.6684592047356647,-292001.3315410614
1564,23283.25,0.030515485802819868,8410640000.0,-2.4556316997723355,-292004.4556312561
1564,23283.5,0.14664801891564244,8410640000.0,1.1478358245727365,-292000.8521642685
1564,23283.75,0.09113265101772283,8410640000.0,1.2948776606602113,-292000.705121994
1565,23284.0,0.07683200832223551,8410640000.0,72373.4037255198,-219628.59627437592
1565,23284.25,0.06386246514237448,8410640000.0,57998.68429959603,-234003.315700531
1565,23284.5,0.07193255692007668,8410640000.0,0.8696063988113552,-292001.13039398193
1565,23284.75,0.0725871734509946,8410640000.0,0.6811695743649296,-292001.3188304901
1566,23285.0,0.0820467991956129,8410640000.0,0.7853426747255072,-292001.2146577835
1566,23285.25,0.07120671966044013,8410640000.0,0.8710372271969302,-292001.1289625168
1566,23285.5,0.06735502081451993,8410640000.0,0.9961087966807631,-292001.0038909912
1566,23285.75,0.065179506438761,8410640000.0,0.9577548992165456,-292001.0422449112
1567,23286.0,0.06059022866102173,8410640000.0,0.625031997901297,-292001.3749675751
1567,23286.25,0.08789074659549899,8410640000.0,1.0255757838331399,-292000.9744243622
1567,23286.5,0.08353912522922993,8410640000.0,2.342024270471769,-291999.6579761505
1567,23286.75,0.0760436312412271,8410640000.0,0.6792286409356232,-292001.32077121735
1568,23287.0,0.07291061827798077,8410640000.0,0.7848990338347476,-292001.21510124207
1568,23287.25,0.07131271235117743,8410640000.0,-10128.697562467205,-302130.6975622177
1568,23287.5,0.08019289939470452,8410640000.0,1.1913398869121699,-292000.8086605072
1568,23287.75,0.11235289420087737,8410640000.0,-25035.999902823885,-317037.9999027252
1569,23288.0,0.12330615598134985,8410640000.0,42329.888331658316,-249672.11166858673
1569,23288.25,0.09527072208727763,8410640000.0,-50210.69977361495,-342212.69977378845
1569,23288.5,0.05041079586184638,8410640000.0,0.6410737073425021,-292001.3589258194
1569,23288.75,0.02647106166731633,8410640000.0,-2.8653050240265023,-292004.8653049469
1570,23289.0,0.0905749557847331,8410640000.0,17644.736415460517,-274357.26358413696
1570,23289.25,0.06686186991610313,8410640000.0,0.732570422967406,-292001.2674293518
1570,23289.5,0.11143556135515298,8410640000.0,-27753.017367395365,-319755.017367363
1570,23289.75,0.03238109725689013,8410640000.0,-2.303711152558497,-292004.3037109375
1571,23290.0,0.061548224878058416,8410640000.0,51842.260010507285,-240159.7399892807
1571,23290.25,0.09701174079083205,8410640000.0,0.6694524767585575,-292001.33054733276
1571,23290.5,0.0729247360359078,8410640000.0,0.9915928147125869,-292001.0084075928
1571,23290.75,0.11513203534557064,8410640000.0,-53845.98843043173,-345847.9884300232
1572,23291.0,0.061591278514932825,8410640000.0,47774.253522858184,-244227.74647712708
1572,23291.25,0.04843552711398447,8410640000.0,0.7077494989117267,-292001.29225063324
1572,23291.5,0.03931526363358821,8410640000.0,0.8380391363656342,-292001.1619606018
1572,23291.75,0.02032861407203041,8410640000.0,-2.2605794521890092,-292004.2605791092
1573,23292.0,0.055863367479272556,8410640000.0,0.9754456321753131,-292001.0245542526
1573,23292.25,0.026717581601865464,8410640000.0,-2.2724310028105723,-292004.2724313736
1573,23292.5,0.09863353229611205,8410640000.0,-55236.54153615306,-347238.5415363312
1573,23292.75,0.10373424119628588,8410640000.0,0.9626542470195711,-292001.03734588623
1574,23293.0,0.05883380488037646,8410640000.0,0.7623344606054702,-292001.2376651764
1574,23293.25,0.0936617840904996,8410640000.0,45977.23645900799,-246024.76354122162
1574,23293.5,0.08287297602432654,8410640000.0,16462.866720229034,-275539.1332798004
1574,23293.75,0.06439156086770248,8410640000.0,0.6957561274211118,-292001.30424404144
1575,23294.0,0.10052084807175736,8410640000.0,0.9867743709100002,-292001.0132255554
1575,23294.25,0.11052965932412254,8410640000.0,33175.60206825732,-258826.3979320526
1575,23294.5,0.08254836613741573,8410640000.0,-64612.30827042587,-356614.3082704544
1575,23294.75,0.05093895558400738,8410640000.0,-12985.177764160251,-304987.1777639389
1576,23295.0,0.057147083698173354,8410640000.0,-3.870827630328316,-292005.87082767487
1576,23295.25,0.08003827679402745,8410640000.0,0.7858197131777819,-292001.2141799927
1576,23295.5,0.08769432660530566,8410640000.0,-48948.7518341928,-340950.7518339157
1576,23295.75,0.08772383544217387,8410640000.0,1.0288965914419193,-292000.9711036682
1577,23296.0,0.08336403123767044,8410640000.0,0.8794384439073737,-292001.12056159973
1577,23296.25,0.07351576915979435,8410640000.0,0.7596499070158791,-292001.2403497696
1577,23296.5,0.0525407410456764,8410640000.0,-16672.32643724035,-308674.32643699646
1577,23296.75,0.10677606102370141,8410640000.0,0.8824877605925341,-292001.11751270294
1578,23297.0,0.06378343046085927,8410640000.0,-32469.476283560227,-324471.4762840271
1578,23297.25,0.05283649101334163,8410640000.0,0.5758933150366293,-292001.4241065979
1578,23297.5,0.07730996277702619,8410640000.0,0.7591270164017281,-292001.2408733368
1578,23297.75,0.08897593646207175,8410640000.0,0.7753589483084835,-292001.22464084625
1579,23298.0,0.061137562005641834,8410640000.0,-26506.5227549998,-318508.5227546692
1579,23298.25,0.056995344446393086,8410640000.0,0.5392643618872349,-292001.46073532104
1579,23298.5,0.10184464131739511,8410640000.0,1.1501732707254073,-292000.84982681274
1579,23298.75,0.08707553141281572,8410640000.0,1.0129856598709532,-292000.9870147705
1580,23299.0,0.08211360175183903,8410640000.0,0.8192347001572287,-292001.180765152
1580,23299.25,0.06559936914484912,8410640000.0,0.7499379557238859,-292001.25006198883
1580,23299.5,0.09986640919412448,8410640000.0,0.8430942631920307,-292001.15690612793
1580,23299.75,0.05779328345249849,8410640000.0,3147.310839679198,-288854.689160347
1581,23300.0,0.1014927496747366,8410640000.0,0.8073042710821194,-292001.1926956177
1581,23300.25,0.0575552280799749,8410640000.0,-67506.2881234231,-359508.2881231308
1581,23300.5,0.047658841718411865,8410640000.0,0.5479157527608102,-292001.4520845413
1581,23300.75,0.05034978093456301,8410640000.0,72212.56476024137,-219789.43523979187
1582,23301.0,0.07995415756097035,8410640000.0,-77502.02792906894,-369504.02792930603
1582,23301.25,0.08973765244520085,8410640000.0,1.4302236611041452,-292000.56977653503
1582,23301.5,0.06576928295103755,8410640000.0,-47200.82182304003,-339202.8218231201
1582,23301.75,0.09162310404233229,8410640000.0,-78425.54538109085,-370427.545381546
1583,23302.0,0.0694107482065589,8410640000.0,50361.18359720996,-241640.8164024353
1583,23302.25,0.05761164387698278,8410640000.0,0.6733659398311992,-292001.32663440704
1583,23302.5,0.04977105700218953,8410640000.0,0.5875192302809333,-292001.4124803543
1583,23302.75,0.08736348496967115,8410640000.0,1.5139088363338669,-292000.48609161377
1584,23303.0,0.07345146565189581,8410640000.0,66434.33330123153,-225567.6666984558
1584,23303.25,0.035735072583421255,8410640000.0,0.5052485687254945,-292001.49475097656
1584,23303.5,0.09239559577646916,8410640000.0,0.9848612596610831,-292001.0151386261
1584,23303.75,0.07350474696480479,8410640000.0,48854.645631812935,-243147.35436820984
1585,23304.0,0.08225560281939702,8410640000.0,-56944.757310755835,-348946.7573108673
1585,23304.25,0.07175815073524247,8410640000.0,59250.13986662505,-232751.86013317108
1585,23304.5,0.096110509347826,8410640000.0,1.0118079961706343,-292000.9881916046
1585,23304.75,0.0928789648727816,8410640000.0,61288.27086422867,-230713.7291355133
1586,23305.0,0.07441656987028215,8410640000.0,0.898819152327561,-292001.1011810303
1586,23305.25,0.06075122218870185,8410640000.0,0.5807788728020618,-292001.4192209244
1586,23305.5,0.07821070441991272,8410640000.0,66718.16114126357,-225283.83885860443
1586,23305.75,0.10046695199621737,8410640000.0,0.9149574441939322,-292001.0850429535
1587,23306.0,0.05631807341265637,8410640000.0,1.0166749949199945,-292000.9833250046
1587,23306.25,0.05959739015996059,8410640000.0,0.5704757038015795,-292001.4295244217
1587,23306.5,0.07485438767535062,8410640000.0,0.8407649747041962,-292001.1592350006
1587,23306.75,0.07520211922868826,8410640000.0,66983.6004988449,-225018.39950084686
1588,23307.0,0.07268202053342901,8410640000.0,-15298.281839065454,-307300.2818393707
1588,23307.25,0.06545766533946949,8410640000.0,-73581.80185792633,-365583.8018579483
1588,23307.5,0.05592015323202596,8410640000.0,0.794780494255603,-292001.2052192688
1588,23307.75,0.1167785177316773,8410640000.0,-19322.18004465007,-311324.1800441742
1589,23308.0,0.06493238476140807,8410640000.0,-72818.08248658432,-364820.08248615265
1589,23308.25,0.06986170955952829,8410640000.0,0.9642964492955317,-292001.03570365906
1589,23308.5,0.12300377090547285,8410640000.0,1.0418420465688758,-292000.95815753937
1589,23308.75,0.027161396410520913,8410640000.0,-3.334314584472985,-292005.3343143463
1590,23309.0,0.05685429912697382,8410640000.0,0.8578552855239228,-292001.14214515686
1590,23309.25,0.05749998237404598,8410640000.0,76268.04186250905,-215733.9581375122
1590,23309.5,0.09661357071894924,8410640000.0,-25101.64542721005,-317103.6454267502
1590,23309.75,0.0732937232411539,8410640000.0,-18808.53213977476,-310810.53213977814
1591,23310.0,0.06395261867872183,8410640000.0,0.8668261207293502,-292001.13317394257
1591,23310.25,0.11173614151087478,8410640000.0,0.7667977378730624,-292001.2332019806
1591,23310.5,0.07899717238511253,8410640000.0,-64536.98368191837,-356538.9836816788
1591,23310.75,0.0847059479327978,8410640000.0,1.01354352305404,-292000.98645687103
1592,23311.0,0.0598107079942779,8410640000.0,54039.14707076536,-237962.8529291153
1592,23311.25,0.0639630654220783,8410640000.0,-78657.72354642887,-370659.72354602814
1592,23311.5,0.07620055061622014,8410640000.0,51254.308255779026,-240747.6917438507
1592,23311.75,0.08405602018276861,8410640000.0,-78446.5984319431,-370448.5984315872
1593,23312.0,0.07757914699228514,8410640000.0,-26274.848997131114,-318276.8489971161
1593,23312.25,0.057368770590299774,8410640000.0,0.7250337826534307,-292001.27496623993
1593,23312.5,0.06390491313618885,8410640000.0,0.6758864371143499,-292001.3241138458
1593,23312.75,0.093542125715066,8410640000.0,1.136439106508466,-292000.8635606766
1594,23313.0,0.09499693973354714,8410640000.0,72639.5168143516,-219362.48318576813
1594,23313.25,0.0458083012894903,8410640000.0,0.5487375964011173,-292001.45126247406
1594,23313.5,0.0848841099861138,8410640000.0,1.623072530834547,-292000.3769273758
1594,23313.75,0.07582887217750876,8410640000.0,-13460.561806030768,-305462.5618057251
