i,timesec,power_total,downconfreq,dopp_firstmoment,exp_dopp, second_moment,RTEC
58,21777.5,49.455350460988065,8410640000.0,-41462.7126753648,-333464.7126750946,4.977592325215426,2.8724850141395574e+30
58,21777.75,48.96935371411789,8410640000.0,-41458.692405264555,-333460.6924057007,5.0603823851704375,2.912244146004606e+30
59,21778.0,48.67671480692871,8410640000.0,-41454.505637676564,-333456.50563812256,5.442066891736063,3.0941751785391775e+30
59,21778.25,48.6749491858743,8410640000.0,-41450.423898458495,-333452.4238986969,5.17105082651773,2.9652228645410986e+30
59,21778.5,47.54414259484925,8410640000.0,-41446.32914726761,-333448.32914733887,5.31250604448306,3.0326656523021e+30
59,21778.75,48.17832198200827,8410640000.0,-41442.166602362006,-333444.1666021347,3.9397007344246884,2.3638923545746852e+30
60,21779.0,48.429068065339294,8410640000.0,-41438.080610926656,-333440.08061122894,4.093196973593029,2.440397314883335e+30
60,21779.25,48.037268116964626,8410640000.0,-41433.822071727445,-333435.8220720291,4.677806105610604,2.72757592524747e+30
60,21779.5,48.58446400699753,8410640000.0,-41429.85058746015,-333431.85058784485,5.293617634152706,3.0236775482051935e+30
60,21779.75,47.55328289343147,8410640000.0,-41425.661728207866,-333427.6617279053,4.98293525367175,2.875054213038869e+30
61,21780.0,48.9955717968851,8410640000.0,-41421.5787960125,-333423.5787963867,5.448626719249551,3.0972829465342695e+30
61,21780.25,48.60980723013183,8410640000.0,-41417.47127041202,-333419.4712705612,5.08795730740624,2.9254625997514035e+30
61,21780.5,47.23824227040274,8410640000.0,-41413.389496574404,-333415.3894968033,4.95027476301319,2.8593419041334814e+30
61,21780.75,47.831906351208715,8410640000.0,-41409.1487456486,-333411.1487455368,4.024154920598193,2.4060459175714131e+30
62,21781.0,47.30970351803275,8410640000.0,-41405.10776722775,-333407.1077671051,4.077935496226569,2.4328124414383659e+30
62,21781.25,47.03604812556633,8410640000.0,-41400.964146881444,-333402.9641466141,3.956137346083975,2.3721080577040462e+30
62,21781.5,46.16011183814579,8410640000.0,-41396.769194948334,-333398.76919460297,4.845839661023464,2.8089835870488655e+30
62,21781.75,48.348316441580536,8410640000.0,-41392.66105967277,-333394.6610593796,5.586369131201077,3.162396780663337e+30
63,21782.0,47.81723161853319,8410640000.0,-41388.56185918997,-333390.56185913086,5.20900766520242,2.983349714651418e+30
63,21782.25,47.741118898109534,8410640000.0,-41384.44065796748,-333386.44065761566,5.179756554297896,2.96938236787401e+30
63,21782.5,47.044745637104626,8410640000.0,-41380.38530775091,-333382.385307312,4.900789531537495,2.8355025661781184e+30
63,21782.75,46.67325740589686,8410640000.0,-41376.19044057834,-333378.1904401779,4.0874372414667794,2.4375353131986686e+30
64,21783.0,48.78959986152123,8410640000.0,-41371.928706094885,-333373.9287061691,4.715228276537781,2.745747544878464e+30
64,21783.25,48.52290425476911,8410640000.0,-41367.96215395296,-333369.9621543884,4.033537830430036,2.4107200520095654e+30
64,21783.5,49.428101425316086,8410640000.0,-41363.906768846355,-333365.9067687988,4.599043663063528,2.689250628648888e+30
64,21783.75,49.789271516816164,8410640000.0,-41359.777679067316,-333361.77767944336,4.644408263875012,2.7113379893167196e+30
65,21784.0,46.62800956944838,8410640000.0,-41355.51202488418,-333357.51202487946,5.675267828136178,3.204278847594921e+30
65,21784.25,48.24857680880834,8410640000.0,-41351.472741629,-333353.4727420807,5.418041678689149,3.082787713849485e+30
65,21784.5,48.06060007705051,8410640000.0,-41347.35377606965,-333349.3537759781,4.67645710515996,2.726920420383174e+30
65,21784.75,47.57042392583193,8410640000.0,-41343.15611890576,-333345.1561193466,3.984550406487341,2.3862966920409074e+30
66,21785.0,48.52105686363518,8410640000.0,-41339.00437637055,-333341.00437641144,4.029883470507991,2.4088998335336083e+30
66,21785.25,50.4084778079898,8410640000.0,-41334.929445313464,-333336.9294452667,4.056358528541584,2.4220807225713623e+30
66,21785.5,46.492970569813565,8410640000.0,-41330.76542965415,-333332.76542949677,3.8014525736599163,2.2945612166604808e+30
66,21785.75,47.4879037558055,8410640000.0,-41326.62821218678,-333328.6282119751,5.2578135629809735,3.0066253868560127e+30
67,21786.0,47.97878314949542,8410640000.0,-41322.48509504765,-333324.4850950241,4.843208942351025,2.807712740909134e+30
67,21786.25,47.57329524251589,8410640000.0,-41318.34835299111,-333320.3483533859,5.563915943981733,3.151801093004935e+30
67,21786.5,47.24502197377164,8410640000.0,-41314.20958704003,-333316.20958709717,3.980684714162066,2.3843672742601727e+30
67,21786.75,47.503068772126866,8410640000.0,-41309.96371844208,-333311.9637184143,4.826715950620436,2.7997426907716973e+30
68,21787.0,47.88188810152921,8410640000.0,-41306.071567599465,-333308.0715675354,4.698002663068051,2.73738605412153e+30
68,21787.25,47.03636172945572,8410640000.0,-41301.89048250291,-333303.8904829025,4.033823974258904,2.4108625672193543e+30
68,21787.5,48.789390143333975,8410640000.0,-41297.725614838586,-333299.72561454773,3.9458621123158664,2.3669727359790842e+30
68,21787.75,47.47036193553821,8410640000.0,-41293.609186854905,-333295.60918712616,5.450850564383391,3.098336368452635e+30
69,21788.0,47.299090834553496,8410640000.0,-41289.436555935994,-333291.4365558624,5.133172417279091,2.947111348691764e+30
69,21788.25,48.83453059295185,8410640000.0,-41285.3558291252,-333287.3558292389,4.759409036088555,2.767170126507623e+30
69,21788.5,46.030361878340116,8410640000.0,-41281.16491943229,-333283.1649198532,4.089590001728148,2.4386050949442637e+30
69,21788.75,47.17837701317818,8410640000.0,-41277.177512032176,-333279.1775121689,4.673217283363172,2.7253460008654945e+30
70,21789.0,47.892229941482846,8410640000.0,-41272.85932518333,-333274.85932540894,4.080686609922518,2.4341800794376832e+30
70,21789.25,47.81023076468493,8410640000.0,-41268.760868290425,-333270.7608680725,3.9673691894883367,2.3777189283019392e+30
70,21789.5,48.88520953350686,8410640000.0,-41264.636468481185,-333266.6364688873,5.250093281681975,3.002945968380517e+30
70,21789.75,48.98808217226049,8410640000.0,-41260.46130129745,-333262.4613008499,5.448117065025473,3.0970415163349506e+30
71,21790.0,48.095586113154035,8410640000.0,-41256.38978574985,-333258.3897857666,5.332778309756511,3.0423063443082893e+30
71,21790.25,47.765104483460014,8410640000.0,-41252.16764402806,-333254.16764450073,4.618359982889927,2.698659880713899e+30
71,21790.5,47.4222483347837,8410640000.0,-41248.09093473774,-333250.0909347534,4.243248441407692,2.5147243389409136e+30
71,21790.75,46.2887660214205,8410640000.0,-41243.969341090386,-333245.9693412781,3.847303326572601,2.317601117125971e+30
72,21791.0,47.01287518155104,8410640000.0,-41239.800676133586,-333241.8006763458,3.957172555262606,2.372625307712769e+30
72,21791.25,48.250961945241606,8410640000.0,-41235.555358093035,-333237.55535793304,5.568934792140826,3.1541701113105597e+30
72,21791.5,47.28190375009068,8410640000.0,-41231.44560430045,-333233.44560432434,5.037000782727182,2.9010264165228926e+30
72,21791.75,48.409699419283925,8410640000.0,-41227.36291510813,-333229.36291503906,5.306480671013005,3.029799040504155e+30
73,21792.0,49.403881776789035,8410640000.0,-41223.28240391731,-333225.2824039459,5.322424965259141,3.0373834655148187e+30
73,21792.25,48.03916941285058,8410640000.0,-41219.06105682383,-333221.06105709076,4.190267333214261,2.488531319132451e+30
73,21792.5,48.450757467830094,8410640000.0,-41214.833867466696,-333216.83386707306,4.613638354339407,2.6963605154987035e+30
73,21792.75,46.88019252809655,8410640000.0,-41210.72657631709,-333212.72657585144,4.53973115950427,2.660317352816928e+30
74,21793.0,47.25479542369052,8410640000.0,-41206.57592810534,-333208.5759277344,4.78345481988472,2.7788156226004987e+30
74,21793.25,48.08306028627681,8410640000.0,-41202.46899845167,-333204.468998909,5.605288799908271,3.1713194866854986e+30
74,21793.5,47.863354180856135,8410640000.0,-41198.24072627383,-333200.24072647095,4.563784348348004,2.672058305142346e+30
74,21793.75,47.510566580804685,8410640000.0,-41194.23676932641,-333196.2367696762,5.314446189171164,3.033588573780008e+30
75,21794.0,47.44417061581319,8410640000.0,-41190.04933884392,-333192.04933929443,4.067083606933186,2.4274162321749304e+30
75,21794.25,47.81980667883734,8410640000.0,-41186.06238032413,-333188.0623807907,5.090735651348975,2.926793777638283e+30
75,21794.5,47.285967273637795,8410640000.0,-41181.84073504266,-333183.8407354355,4.055302699706568,2.4215553420432286e+30
75,21794.75,47.046236756469575,8410640000.0,-41177.70048992288,-333179.70048999786,5.393306405176547,3.071054898467156e+30
76,21795.0,48.79351677231873,8410640000.0,-41173.48029662639,-333175.4802970886,5.760946616494981,3.244540581964678e+30
76,21795.25,47.769100626388685,8410640000.0,-41169.304399085064,-333171.30439949036,5.5141163047385175,3.128275090893578e+30
76,21795.5,50.03242831842712,8410640000.0,-41165.19892951779,-333167.1989297867,5.320314036091305,3.036379550736296e+30
76,21795.75,47.18901256021313,8410640000.0,-41161.07632046317,-333163.0763206482,4.029006273777924,2.4084628652759732e+30
77,21796.0,47.37573487126711,8410640000.0,-41156.93719982202,-333158.9371995926,3.8706398203786674,2.3293100565781004e+30
77,21796.25,46.994995493241454,8410640000.0,-41152.746803908056,-333154.74680423737,4.460321712463132,2.621481649124248e+30
77,21796.5,49.50916331818694,8410640000.0,-41148.58484530921,-333150.5848455429,4.9596685883657505,2.8638628508347863e+30
77,21796.75,46.93146016703336,8410640000.0,-41144.50154393378,-333146.5015439987,5.241153833341023,2.9986843787089415e+30
78,21797.0,47.06381850854736,8410640000.0,-41140.40750295941,-333142.40750312805,4.76276525876033,2.768796150073549e+30
78,21797.25,45.826161423884415,8410640000.0,-41136.194155564604,-333138.19415569305,4.011135997114467,2.3995574779836435e+30
78,21797.5,46.03872599893826,8410640000.0,-41131.99873830394,-333133.9987382889,4.159471481894835,2.473280997190027e+30
78,21797.75,47.175637322543814,8410640000.0,-41127.86389159734,-333129.86389160156,3.960401988768314,2.374238773436522e+30
79,21798.0,47.43731741828138,8410640000.0,-41123.66167476745,-333125.6616744995,4.651881310939515,2.71497304895694e+30
79,21798.25,46.544581547212616,8410640000.0,-41119.60722043848,-333121.6072206497,5.445515600347997,3.0958091081673405e+30
79,21798.5,47.84161596884353,8410640000.0,-41115.41603063185,-333117.4160308838,5.844277810624522,3.2836035131415564e+30
79,21798.75,47.85616727435994,8410640000.0,-41111.38412071716,-333113.38412094116,5.4958405110889474,3.119632497059789e+30
80,21799.0,47.44667282887028,8410640000.0,-41107.111380696166,-333109.1113805771,5.75208687326994,3.2403819073918924e+30
80,21799.25,45.700890793921275,8410640000.0,-41102.94716665257,-333104.9471664429,3.973618652009253,2.3808397024724146e+30
80,21799.5,48.22917153828315,8410640000.0,-41098.93135747297,-333100.9313573837,4.8520070909692565,2.811962495108336e+30
80,21799.75,47.36123033256704,8410640000.0,-41094.760931909084,-333096.7609319687,5.290426877838418,3.02215869040071e+30
81,21800.0,48.008081470296496,8410640000.0,-41090.50991379932,-333092.5099134445,5.795025791174137,3.2605270870333224e+30
81,21800.25,46.280506681884866,8410640000.0,-41086.20836892524,-333088.20836925507,4.784686965355235,2.7794120937919214e+30
81,21800.5,47.54696008713483,8410640000.0,-41082.23084801787,-333084.2308483124,5.62426934043661,3.18026585814475e+30
81,21800.75,47.43878863382176,8410640000.0,-41078.06199951408,-333080.061999321,4.086990725641719,2.4373134121361866e+30
82,21801.0,46.4186757828181,8410640000.0,-41073.8816937154,-333075.88169384,4.1439679988308695,2.4655964476943016e+30
82,21801.25,47.56962453503993,8410640000.0,-41069.69617611194,-333071.69617652893,5.433541656028147,3.09013535032959e+30
82,21801.5,47.90889554961613,8410640000.0,-41065.587321111976,-333067.58732128143,5.899909238171723,3.309629993937214e+30
82,21801.75,46.39384212299671,8410640000.0,-41061.4541554497,-333063.45415592194,5.3088314434311545,3.030917500736956e+30
83,21802.0,45.12356987249616,8410640000.0,-41057.29844561345,-333059.2984457016,4.097689369482285,2.4426291132917886e+30
83,21802.25,46.653361398649075,8410640000.0,-41053.10448881149,-333055.1044883728,3.8759264562192457,2.3319609562033752e+30
83,21802.5,46.92379100334852,8410640000.0,-41048.96765125656,-333050.9676513672,4.173943800923412,2.4804501266120645e+30
83,21802.75,46.87558750749898,8410640000.0,-41044.83523055422,-333046.83523082733,4.085993132160879,2.4368176322343171e+30
84,21803.0,47.82128379483915,8410640000.0,-41040.64593717507,-333042.64593696594,5.19396412534649,2.976168091894578e+30
84,21803.25,48.3024405316436,8410640000.0,-41036.499208450514,-333038.4992084503,5.507900807239177,3.125336328490178e+30
84,21803.5,47.93121865672735,8410640000.0,-41032.290859854525,-333034.2908601761,6.101755385472974,3.403721326507108e+30
84,21803.75,45.63994429992993,8410640000.0,-41028.19566928615,-333030.1956691742,4.043166848880132,2.415514902755904e+30
85,21804.0,47.325380710242015,8410640000.0,-41023.91334666779,-333025.9133462906,4.834873318028188,2.803685211871875e+30
85,21804.25,46.537328730675526,8410640000.0,-41019.80152737822,-333021.8015270233,4.607698735172795,2.693467449257672e+30
85,21804.5,46.94870719832683,8410640000.0,-41015.774178208594,-333017.77417850494,3.885268596942743,2.3366439517741087e+30
85,21804.75,47.76552172304112,8410640000.0,-41011.518515499345,-333013.51851558685,5.330984334620678,3.0414534469622834e+30
86,21805.0,48.85494789801277,8410640000.0,-41007.40697995298,-333009.40697956085,5.411447612509144,3.079660789324035e+30
86,21805.25,45.33099632277435,8410640000.0,-41003.21944295272,-333005.2194433212,3.8889882468741503,2.3385080022979623e+30
86,21805.5,46.265529550118536,8410640000.0,-40999.06491892327,-333001.06491851807,3.9678084684745705,2.3779383164055657e+30
86,21805.75,48.11645919617533,8410640000.0,-40994.949573256796,-332996.94957351685,3.9678300843160335,2.377949111851534e+30
87,21806.0,47.28568583757405,8410640000.0,-40990.70951099336,-332992.7095108032,4.70175702366854,2.7392088943960754e+30
87,21806.25,47.53065796078709,8410640000.0,-40986.56097784282,-332988.5609779358,4.791524943011112,2.782721835844152e+30
87,21806.5,47.65985146717906,8410640000.0,-40982.46296941488,-332984.46296977997,6.070615101317698,3.389239426060997e+30
87,21806.75,47.30969976975629,8410640000.0,-40978.25665863542,-332980.2566585541,3.94699182167661,2.367537447270298e+30
88,21807.0,48.4089854417755,8410640000.0,-40974.0939985017,-332976.093998909,4.0287401664071485,2.408330302967224e+30
88,21807.25,46.4686775751121,8410640000.0,-40969.966775947505,-332971.96677589417,4.324905188029522,2.5549877809103804e+30
88,21807.5,46.77705238648287,8410640000.0,-40965.83716944273,-332967.8371696472,4.590557245884722,2.6851146936746624e+30
88,21807.75,46.77545215361389,8410640000.0,-40961.55441679733,-332963.5544166565,5.252097258345199,3.0039011327189245e+30
89,21808.0,47.61735185403423,8410640000.0,-40957.46377947948,-332959.46377944946,5.02158366670732,2.8936250408092967e+30
89,21808.25,46.505337307776934,8410640000.0,-40953.13972791659,-332955.13972759247,4.876673353983342,2.8238701584292336e+30
89,21808.5,46.808987430242574,8410640000.0,-40948.97093282311,-332950.9709329605,5.023677727794259,2.894630569719305e+30
89,21808.75,47.805634060474006,8410640000.0,-40944.95317798005,-332946.95317840576,4.162507972003899,2.4747855225790123e+30
90,21809.0,47.39285480293321,8410640000.0,-40940.68314409391,-332942.6831445694,4.644100125188997,2.7111880827521664e+30
90,21809.25,47.07888221327452,8410640000.0,-40936.55345083068,-332938.5534505844,5.685999834236676,3.2093274970001735e+30
90,21809.5,47.89083978305295,8410640000.0,-40932.46430859761,-332934.4643087387,5.428677623102109,3.087829972196892e+30
90,21809.75,49.216509407656936,8410640000.0,-40928.283127918214,-332930.2831277847,5.713328919244098,3.2221767352159384e+30
91,21810.0,47.86323689958393,8410640000.0,-40923.981291249904,-332925.98129081726,4.710934438872398,2.743663748765524e+30
91,21810.25,47.627820127885755,8410640000.0,-40919.933506524074,-332921.93350696564,4.096402584459381,2.441989887023306e+30
91,21810.5,47.185161796535034,8410640000.0,-40915.77991446255,-332917.77991485596,3.834413808738624,2.3111288105429703e+30
91,21810.75,47.95629035300905,8410640000.0,-40911.53548680075,-332913.535487175,5.669244190934394,3.2014444554944376e+30
92,21811.0,48.87779289644576,8410640000.0,-40907.46832041684,-332909.46832084656,5.5791340307138615,3.1589833039467964e+30
92,21811.25,47.33690128503183,8410640000.0,-40903.348004084335,-332905.3480043411,4.928308322397098,2.848764573690596e+30
92,21811.5,47.99490412429654,8410640000.0,-40899.09636929183,-332901.09636974335,3.9411893132678606,2.3646366432071032e+30
92,21811.75,46.14071834298926,8410640000.0,-40894.89204137058,-332896.89204120636,4.06267249434399,2.4252220771154062e+30
93,21812.0,47.852213683180025,8410640000.0,-40890.87195352106,-332892.87195396423,4.6998584190787245,2.7382871025378034e+30
