i timesec 	power_total 	dopp_firstmoment 	second_moment 		exp_dopp
62	10291.5	0.07266826029070061	0.8178477325746111	0.7298144926843756	-6114542001.182152
62	10291.75	0.07608669399294644	0.8263804002163914	0.7400894585980232	-6114542001.17362
63	10292.0	0.07076984596731124	0.7845499253287547	0.698344960458205	-6114542001.21545
63	10292.25	0.07340977191298703	0.8497879597976903	0.7580844265716744	-6114542001.150211
63	10292.5	0.07008125281531222	0.7919045474454453	0.7045103071123113	-6114542001.208096
63	10292.75	0.07653602128423811	0.8537370249899318	0.7590498055915584	-6114542001.146263
64	10293.0	0.05848757656318121	0.8263750084863358	0.7427034669178463	-6114542001.173625
64	10293.25	0.06068463816703827	0.8478381891164691	0.7561344202872315	-6114542001.152162
64	10293.5	0.0541125980517354	0.7836188924243784	0.6955057224635024	-6114542001.216381
64	10293.75	0.0571859861179972	0.8135222667646086	0.7199239247103063	-6114542001.186478
65	10294.0	0.05843796318424222	1.0180739848254101	1.6314717999870272	-6114542000.981926
65	10294.25	0.058353772566503176	0.8365400914915768	0.7431482467512295	-6114542001.16346
65	10294.5	0.05798856839811154	0.8036116233207422	0.7194360623478855	-6114542001.196388
65	10294.75	0.06054050707384299	0.8357924330031778	0.7449616350676609	-6114542001.164207
66	10295.0	0.056223404674859936	0.789385071279838	0.696962171475521	-6114542001.210615
66	10295.25	0.06156203020423408	0.831838836244894	0.7394424827617679	-6114542001.168161
66	10295.5	0.056472449269984404	0.8263798892092901	0.7379773195469893	-6114542001.17362
66	10295.75	0.054214536384248356	0.7944867764950659	0.7113840401914127	-6114542001.205513
67	10296.0	0.05972467978767219	0.8358976973377319	0.7487404612585582	-6114542001.164103
67	10296.25	0.052327990810125166	0.7775428898737397	0.6953124737307652	-6114542001.222457
67	10296.5	0.051579340976479746	0.7936517783829135	0.7034248831027188	-6114542001.206348
67	10296.75	0.05371330276384734	0.8098714895045327	0.7245670364676182	-6114542001.190128
68	10297.0	0.05848052368379293	0.8307645230828281	0.7424762680462539	-6114542001.169235
68	10297.25	0.05767271515337967	0.8038642577369323	0.7191285971537651	-6114542001.1961355
68	10297.5	0.06000472280311174	0.8022977759008708	0.7173729965785443	-6114542001.197702
68	10297.75	0.05252063752087056	0.7973521909272189	0.71188954224907	-6114542001.202648
69	10298.0	0.05467530201805055	0.8282506456539628	0.7361036598579048	-6114542001.171749
69	10298.25	0.05427439164410222	0.7850919494306106	0.7059719739643348	-6114542001.214909
69	10298.5	0.0530675130743776	0.8187873252241542	0.7271111655893024	-6114542001.181213
69	10298.75	0.05592343265604199	0.8256599378100439	0.7430271255472284	-6114542001.17434
70	10299.0	0.05712964441671102	0.8437922092720209	0.7518641773346787	-6114542001.156208
70	10299.25	0.056661488886687476	0.7753723917926765	0.6862728193549337	-6114542001.2246275
70	10299.5	0.05954882202675009	0.8495566283675695	0.7628024235620304	-6114542001.150444
70	10299.75	0.057441846044486176	0.8205581076536481	0.7274868902353595	-6114542001.179441
71	10300.0	0.05685452772434184	0.8278905400476002	0.743896355095161	-6114542001.17211
71	10300.25	0.05689196128934079	0.8218036144480967	0.732997412201532	-6114542001.178196
71	10300.5	0.059654758166941824	0.7987402552918605	0.7062344909235785	-6114542001.20126
71	10300.75	0.05543268980085385	0.775369096655617	0.6934397766048574	-6114542001.22463
72	10301.0	0.057434886747993893	0.8361093046710684	0.7473548822206196	-6114542001.163891
72	10301.25	0.062203890660780796	1.0344985297482778	1.8534949290473215	-6114542000.965502
72	10301.5	0.056956389736715254	0.8311231834452674	0.7349843867168228	-6114542001.168877
72	10301.75	0.05721566450653329	0.8169428841877664	0.7282481481377112	-6114542001.183058
73	10302.0	0.05814882113320228	0.8154626276182392	0.7287694783731155	-6114542001.184538
73	10302.25	0.05497686095868777	0.796765761660568	0.7079316827919476	-6114542001.203234
73	10302.5	0.05126817647673749	0.8015663026174357	0.7083715409282613	-6114542001.198434
73	10302.75	0.05628713252793567	0.8283779881241516	0.7456269003879642	-6114542001.171621
74	10303.0	0.05699712577555271	1.2536953073332004	2.7559007925328225	-6114542000.7463045
74	10303.25	0.04743127052481087	0.8169221184738729	0.7288488506548797	-6114542001.183078
74	10303.5	0.048717675906529624	0.8002060195593332	0.7058545658626388	-6114542001.199794
74	10303.75	0.04635265139900342	0.7951773887658502	0.7089978692668575	-6114542001.204823
75	10304.0	0.05298529253700816	0.866293171956117	0.7759236810472276	-6114542001.133707
75	10304.25	0.04589650329549913	0.8394997111180277	0.7539331379147431	-6114542001.160501
75	10304.5	0.05152297977415378	0.8261213256562043	0.7363626339282965	-6114542001.173879
75	10304.75	0.05038748721058059	0.8465373263328435	0.758563380176511	-6114542001.153463
76	10305.0	0.04865966020302697	1.043286513355196	1.6308763360917906	-6114542000.956714
76	10305.25	0.04647991746044098	0.8174669382201273	0.7359076561914172	-6114542001.182533
76	10305.5	0.049947031111188575	1.0261560224862925	1.7945651554614321	-6114542000.973845
76	10305.75	0.04771113697745102	0.8021099959128026	0.7140497124932156	-6114542001.197889
77	10306.0	0.04491979595998937	0.782367732130505	0.691804291713055	-6114542001.217632
77	10306.25	0.049060793341927304	0.8133955869974344	0.7200498686161418	-6114542001.1866045
77	10306.5	0.04533662402972549	0.7996978657222893	0.712939326732782	-6114542001.200302
77	10306.75	0.04380477896052089	0.7923516692082795	0.7036159950614023	-6114542001.207648
78	10307.0	0.04696602658714798	0.8508002363484243	0.7574434381015681	-6114542001.1492
78	10307.25	0.04787213978302729	0.8305942476230771	0.7426229328089344	-6114542001.169406
78	10307.5	0.04631616829455426	0.8296369696237793	0.742471490175423	-6114542001.170362
78	10307.75	0.046382166932433404	0.8264957049296386	0.7293282637041778	-6114542001.173504
79	10308.0	0.04943898278441685	0.8249167836409097	0.7418398549969257	-6114542001.175083
79	10308.25	0.04205251108964506	0.7686249230087782	0.6822593851058573	-6114542001.231375
79	10308.5	0.04794878065958166	0.8188077273663338	0.7376352052850483	-6114542001.181192
79	10308.75	0.0466738877349984	0.8260237029931238	0.7355753341488306	-6114542001.173977
80	10309.0	0.04814265558642349	0.8047969267257838	0.7221309726343006	-6114542001.195204
80	10309.25	0.0440407728740502	0.812372999129131	0.7227393254481833	-6114542001.187627
80	10309.5	0.045971285695479286	0.8351025646747823	0.745997887702723	-6114542001.164898
80	10309.75	0.04719858241929531	0.8011675795978825	0.7139647383057303	-6114542001.1988325
81	10310.0	0.04847122336784932	0.7976014301598267	0.7057727783812026	-6114542001.202398
81	10310.25	0.04643310816680117	0.8096168623130716	0.7142054967478024	-6114542001.190383
81	10310.5	0.05115891068582308	0.8343020303573604	0.744678263824718	-6114542001.165698
